date,indeks,price,volume
31.07.2024,t3pa,67.85,2310000
01.08.2024,t3pa,68.07,3099500
02.08.2024,t3pa,69.76,1796000
05.08.2024,t3pa,67.02,3099500
06.08.2024,t3pa,68.65,3099500
08.08.2024,t3pa,68.9,3099500
09.08.2024,t3pa,70.46,1796000
12.08.2024,t3pa,71.15,3099500
13.08.2024,t3pa,70.82,3099500
14.08.2024,t3pa,70.59,2310000
15.08.2024,t3pa,69.85,3099500
16.08.2024,t3pa,71,1796000
19.08.2024,t3pa,71.5,3099500
20.08.2024,t3pa,72.4,3099500
22.08.2024,t3pa,71.02,3099500
23.08.2024,t3pa,70.73,1796000
26.08.2024,t3pa,69.28,3099500
27.08.2024,t3pa,70.17,3099500
28.08.2024,t3pa,70.39,2313500
29.08.2024,t3pa,69.5,3125000
30.08.2024,t3pa,70.07,1810000
02.09.2024,t3pa,69.3,3287500
03.09.2024,t3pa,68.56,3287500
05.09.2024,t3pa,65.99,3287500
06.09.2024,t3pa,67,1886500
09.09.2024,t3pa,65.75,3287500
10.09.2024,t3pa,65.83,3287500
11.09.2024,t3pa,64.75,2833500
12.09.2024,t3pa,65.1,3287500
13.09.2024,t3pa,64.89,1886500
16.09.2024,t3pa,64.94,3287500
17.09.2024,t3pa,62.71,3287500
19.09.2024,t3pa,63.56,3290500
20.09.2024,t3pa,63.18,1886500
23.09.2024,t3pa,64,3287500
24.09.2024,t3pa,63.91,3287500
25.09.2024,t3pa,63.55,2833500
26.09.2024,t3pa,63.88,3287500
27.09.2024,t3pa,65.45,1886500
30.09.2024,t3pa,65.69,3287500
01.10.2024,t3pa,63.19,3287500
02.10.2024,t3pa,62.89,926500
03.10.2024,t3pa,62.02,3287500
04.10.2024,t3pa,61.03,1886500
07.10.2024,t3pa,60.15,3287500
08.10.2024,t3pa,59.85,3287500
09.10.2024,t3pa,61.18,2833500
10.10.2024,t3pa,63.3,3287500
11.10.2024,t3pa,63.71,1886500
14.10.2024,t3pa,65,3287500
15.10.2024,t3pa,64.08,3287500
17.10.2024,t3pa,63.1,3287500
18.10.2024,t3pa,61.9,1886500
21.10.2024,t3pa,62.3,3287500
22.10.2024,t3pa,61.22,3287500
23.10.2024,t3pa,63.75,2833500
24.10.2024,t3pa,64.6,3287500
25.10.2024,t3pa,66.32,1886500
28.10.2024,t3pa,64.38,3287500
29.10.2024,t3pa,66.42,3287500
31.10.2024,t3pa,64.78,3287500
01.11.2024,t3pa,64.46,1886500
04.11.2024,t3pa,64.68,3287500
05.11.2024,t3pa,65.06,3287500
06.11.2024,t3pa,62.94,2833500
07.11.2024,t3pa,65.35,3287500
08.11.2024,t3pa,66.2,1886500
11.11.2024,t3pa,67.6,3287500
12.11.2024,t3pa,65.92,3287500
14.11.2024,t3pa,67.15,3287500
15.11.2024,t3pa,66.78,1886500
18.11.2024,t3pa,67.7,3287500
19.11.2024,t3pa,69.05,3287500
20.11.2024,t3pa,68.02,2833500
21.11.2024,t3pa,68.79,3287500
22.11.2024,t3pa,69.71,1886500
25.11.2024,t3pa,69.32,3287500
26.11.2024,t3pa,69.37,3287500
28.11.2024,t3pa,67.91,3287500
29.11.2024,t3pa,67.3,1886500
02.12.2024,t3pa,69.4,3287500
03.12.2024,t3pa,68.12,3287500
04.12.2024,t3pa,67.42,2833500
05.12.2024,t3pa,67.62,3287500
06.12.2024,t3pa,67.25,1886500
09.12.2024,t3pa,67.7,3287500
10.12.2024,t3pa,67,3287500
12.12.2024,t3pa,67.95,3287500
13.12.2024,t3pa,66.07,1890500
16.12.2024,t3pa,63.64,3248000
07.01.2025,t3pa,71.02,3245500
08.01.2025,t3pa,71.5,2072500
09.01.2025,t3pa,70.01,3245500
10.01.2025,t3pa,70.63,1607000
13.01.2025,t3pa,74.4,3245500
14.01.2025,t3pa,74.45,3245500
16.01.2025,t3pa,75.7,3245500
17.01.2025,t3pa,77.3,1607000
20.01.2025,t3pa,76.4,3245500
21.01.2025,t3pa,77.3,3245500
22.01.2025,t3pa,76.71,2072500
23.01.2025,t3pa,79.06,3245500
24.01.2025,t3pa,78.43,1607000
27.01.2025,t3pa,77.7,3245500
28.01.2025,t3pa,77.06,3245500
30.01.2025,t3pa,81.57,3245500
31.01.2025,t3pa,81.11,1607000
03.02.2025,t3pa,80.39,3245500
04.02.2025,t3pa,79.06,3245500
05.02.2025,t3pa,77.87,2072500
06.02.2025,t3pa,79.75,3245500
07.02.2025,t3pa,80.71,1607000
10.02.2025,t3pa,81.27,3245500
11.02.2025,t3pa,80.08,3245500
13.02.2025,t3pa,76.77,3245500
14.02.2025,t3pa,75.84,1607000
17.02.2025,t3pa,77.02,3245500
18.02.2025,t3pa,74.53,3245500
19.02.2025,t3pa,72.9,2072500
20.02.2025,t3pa,71.21,3245500
21.02.2025,t3pa,73.01,1607000
24.02.2025,t3pa,70.8,3245500
25.02.2025,t3pa,71.15,3245500
27.02.2025,t3pa,69.96,3245500
28.02.2025,t3pa,70.65,1607000
03.03.2025,t3pa,70.31,3245500
04.03.2025,t3pa,68.1,3245500
05.03.2025,t3pa,67.99,2072500
06.03.2025,t3pa,66.58,3245500
07.03.2025,t3pa,67.77,1607000
10.03.2025,t3pa,68.18,3245500
11.03.2025,t3pa,67.02,3245500
13.03.2025,t3pa,68.2,3245500
14.03.2025,t3pa,68.65,1607000
17.03.2025,t3pa,68.53,3245500
18.03.2025,t3pa,68.66,3245500
19.03.2025,t3pa,71.35,2072500
20.03.2025,t3pa,71.54,3245500
21.03.2025,t3pa,71.56,1607000
24.03.2025,t3pa,69.85,3245500
25.03.2025,t3pa,69.61,3245500
27.03.2025,t3pa,68.41,3245500
28.03.2025,t3pa,67.36,1607000
31.03.2025,t3pa,66.8,3246500
01.04.2025,t3pa,66.71,3245500
02.04.2025,t3pa,68.62,2072500
03.04.2025,t3pa,65.75,3245500
04.04.2025,t3pa,63.8,1607000
07.04.2025,t3pa,59.76,3245500
08.04.2025,t3pa,60.35,3245500
10.04.2025,t3pa,62.08,3245500
11.04.2025,t3pa,61.01,1607000
14.04.2025,t3pa,64.6,3245500
15.04.2025,t3pa,66.21,3245500
16.04.2025,t3pa,65.98,2072500
17.04.2025,t3pa,65.06,3245500
22.04.2025,t3pa,63.3,3245500
24.04.2025,t3pa,63.93,3245500
25.04.2025,t3pa,65.89,1607000
28.04.2025,t3pa,64.2,3245500
29.04.2025,t3pa,63.55,3245500
30.04.2025,t3pa,65.05,2072500
05.05.2025,t3pa,66.64,3245500
06.05.2025,t3pa,67.88,3245500
08.05.2025,t3pa,70.3,3245500
09.05.2025,t3pa,70.2,1607000
12.05.2025,t3pa,71.01,3245500
13.05.2025,t3pa,71.69,3245500
14.05.2025,t3pa,71.85,2072500
15.05.2025,t3pa,70.11,3245500
16.05.2025,t3pa,72.94,1607000
19.05.2025,t3pa,69.44,3245500
20.05.2025,t3pa,70.69,3245500
22.05.2025,t3pa,71.84,3245500
23.05.2025,t3pa,71.11,1607000
27.05.2025,t3pa,71.51,3245500
28.05.2025,t3pa,70.54,2072500
02.06.2025,t3pa,70.58,3245500
03.06.2025,t3pa,70.61,3245500
05.06.2025,t3pa,72.54,3245500
06.06.2025,t3pa,72.3,1607000
10.06.2025,t3pa,72.16,3245500
11.06.2025,t3pa,73.5,2072500
12.06.2025,t3pa,72.71,3245500
13.06.2025,t3pa,75.36,1607000
16.06.2025,t3pa,74.51,3245500
17.06.2025,t3pa,74.05,3245500
19.06.2025,t3pa,73.48,3245500
20.06.2025,t3pa,71.97,1607000
23.06.2025,t3pa,72,3245500
24.06.2025,t3pa,72.91,3245500
25.06.2025,t3pa,71.72,2072500
26.06.2025,t3pa,69.46,3245500
27.06.2025,t3pa,69.4,1607000
30.06.2025,t3pa,68.95,3246500
01.07.2025,t3pa,69.01,3245500
03.07.2025,t3pa,70.52,3245500
04.07.2025,t3pa,70.85,1607000
07.07.2025,t3pa,70.34,3245500
08.07.2025,t3pa,69.96,3245500
09.07.2025,t3pa,69.88,2072500
10.07.2025,t3pa,70.44,3245500
11.07.2025,t3pa,69.3,1607000
14.07.2025,t3pa,70.42,3245500
15.07.2025,t3pa,69.76,3245500
17.07.2025,t3pa,70.05,3245500
18.07.2025,t3pa,69.68,1607000
21.07.2025,t3pa,69.53,3245500
22.07.2025,t3pa,68.73,3245500
23.07.2025,t3pa,69.1,2072500
24.07.2025,t3pa,68.89,3245500
25.07.2025,t3pa,70.22,1607000
28.07.2025,t3pa,70.63,3245500
29.07.2025,t3pa,70.53,3245500
31.07.2025,t3pa,72,3245500
01.08.2025,t3pa,71.14,1607000
04.08.2025,t3pa,69.52,3245500
05.08.2025,t3pa,70.07,3245500
06.08.2025,t3pa,70.74,2072500
07.08.2025,t3pa,70.1,3245500
08.08.2025,t3pa,72.14,1607000
11.08.2025,t3pa,72.18,3245500
12.08.2025,t3pa,71.3,3245500
14.08.2025,t3pa,70.54,3245500
15.08.2025,t3pa,70.13,1607000
18.08.2025,t3pa,70.21,3245500
19.08.2025,t3pa,71.37,3245500
20.08.2025,t3pa,70.47,2069000
21.08.2025,t3pa,71.19,3245500
22.08.2025,t3pa,72.05,1607000
25.08.2025,t3pa,71.36,3245500
26.08.2025,t3pa,71.31,3245500
28.08.2025,t3pa,71.18,3244500
29.08.2025,t3pa,71.3,1614500
01.09.2025,t3pa,73.14,3268000
02.09.2025,t3pa,73.5,3268000
03.09.2025,t3pa,73.27,2162500
04.09.2025,t3pa,74.38,3268000
05.09.2025,t3pa,75.44,1691000
08.09.2025,t3pa,75.21,3268000
09.09.2025,t3pa,76.4,3268000
11.09.2025,t3pa,76.07,3268000
12.09.2025,t3pa,75.02,1691000
15.09.2025,t3pa,75.02,3268000
16.09.2025,t3pa,76.17,3268000
17.09.2025,t3pa,77.53,2162500
18.09.2025,t3pa,77.22,3268000
19.09.2025,t3pa,76.57,1691000
22.09.2025,t3pa,76.8,3268000
23.09.2025,t3pa,75.6,3268000
25.09.2025,t3pa,75.56,3268000
26.09.2025,t3pa,75.17,1691000
29.09.2025,t3pa,75.2,3268000
